ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0099173	postsynapse organization	57/2160	243/18805	0.2345679012345679	2.042152491998171	5.89022820626902	9.4366954957088235e-08	2.673504090798658e-6	1.8698306523682043e-6	CHRNA7/NEFL/GRIN2B/INS/NAE1/RAPSN/SYNGAP1/UBE3B/ITGA3/KIF1A/FRRS1L/NRXN1/COLQ/PTEN/CAMK2B/CTNND2/UBE3A/GDNF/OPHN1/SLC12A5/MUSK/NRCAM/PAK3/ACTB/CHRNB1/GRID2/NF1/PAFAH1B1/FGFR1/CNTNAP1/SPTBN2/LRRK2/ARF1/CHMP2B/NEFH/GLRB/SIGMAR1/PSEN1/APP/TREM2/GPHN/ARHGEF9/APOE/ACTN2/CYFIP2/CNKSR2/PRNP/SHANK3/TANC2/CDC42/VPS35/CDKL5/RELN/CDH2/TIAM1/INSR/NTNG2	57
GO:0044782	cilium organization	86/2160	425/18805	0.2023529411764706	1.7616884531590415	5.721490491545298	9.849379597062066e-8	2.780419846109707e-6	1.9446068074486244e-6	RPGRIP1L/TMEM237/AHI1/INPP5E/CEP120/MKS1/CEP41/TMEM216/POC1A/RPGRIP1/CEP290/IFT140/IQCB1/LCA5/TMEM67/TMEM231/TMEM138/CC2D2A/KIAA0753/TCTN3/CPLANE1/OFD1/FAM149B1/IFT56/DMD/IFT74/PIBF1/USP9X/LUZP1/GORAB/CLCN4/KCNJ10/ARMC9/TMEM107/TCTN1/ARL13B/HYLS1/KIAA0586/TCTN2/B9D2/TOGARAM1/CBY1/B9D1/ARL3/WDR11/C2CD3/OCRL/SNAP29/SYNE2/CCDC88A/BBIP1/IFT27/BBS1/WDPCP/SCLT1/BBS9/CEP19/TRIM32/BBS10/TTC8/IFT172/BBS2/BBS4/MKKS/BBS7/BBS12/SDCCAG8/ARL6/BBS5/CFAP410/DCTN1/HTT/PTPN23/NPHP3/RTTN/NOTCH1/PLK4/IFT81/CDK10/FLNA/ATXN10/WDR19/CCDC88C/DCX/CDKL5/NEK1	86
GO:0048709	oligodendrocyte differentiation	33/2160	109/18805	0.30275229357798167	2.6357670744138635	6.169791084166234	1.0076348871659932e-7	2.8343329897569152e-6	1.9823132949397155e-6	MED12/ASCL1/CNTN1/PAX6/NTRK2/ERCC2/SOX10/DAG1/PTEN/PLP1/ASPA/MTOR/EIF2B1/CTNNB1/SOX9/KCNJ10/SOX11/MAG/NKX6-2/NF1/NKX2-1/CNTNAP1/EIF2B4/EIF2B2/PRDM8/CNP/SUZ12/NOTCH1/TGFB1/SHH/GSX2/MECP2/FA2H	33
GO:0021915	neural tube development	42/2160	157/18805	0.267515923566879	2.3289985845718326	6.023769031758364	1.0136937464260047e-7	2.8412284508367306e-6	1.987135933713161e-6	RPGRIP1L/MKS1/NUP133/MED12/EN1/BMP4/DEAF1/SETD2/PAX6/IFT140/CC2D2A/DCHS1/PTCH1/SKI/SUFU/LUZP1/NF1/TMEM107/TCTN1/ARL13B/CBY1/FGF8/RALA/C2CD3/LIAS/ATP6AP2/WDPCP/IFT172/BBS4/PFN1/RNF220/PHGDH/PSEN1/OPA1/NOTCH1/TGFB1/NODAL/SHH/STIL/GLI2/WDR19/MTHFR	42
GO:0021766	hippocampus development	30/2160	94/18805	0.3191489361702128	2.778516548463357	6.227065515531997	1.0358671216912592e-7	2.893081365404382e-6	2.0234015109407836e-6	NEFL/TUBA1A/PTEN/MFSD2A/SCN2A/FGF13/LARGE1/KDM6B/POMT2/POMGNT1/OGDH/EZH2/VPS13B/PAFAH1B1/YWHAE/SLC32A1/NKX2-1/ZIC1/BBS1/BBS2/BBS4/MKKS/KCNA1/KIF14/FXR1/SEMA6B/DAB1/MECP2/RELN/UQCRQ	30
GO:0045494	photoreceptor cell maintenance	19/2160	44/18805	0.4318181818181818	3.7594170875420874	6.601244108797107	1.0520600149686983e-7	2.9279239144499885e-6	2.0477701537404493e-6	RDH12/USP45/CRB1/IQCB1/SPATA7/TULP1/LCA5/ERCC6/CLCN3/SLC2A1/ADGRV1/BBS1/BBS10/BBS2/BBS4/MKKS/BBS12/NPHP3/CLN8	19
GO:1990778	protein localization to cell periphery	76/2160	362/18805	0.20994475138121546	1.8277828933906282	5.728818279132355	1.1539660897427432e-7	3.2002242685964245e-6	2.238215177028827e-6	CAMK2G/AMN/PRKG2/GPC4/MACF1/KCNJ11/INS/RAPSN/AGR2/IQSEC2/ITGA3/WNK1/NRXN1/STXBP1/CLTC/DAG1/INPP5K/STAC3/WNK3/CAMK2B/CAMK2A/CPLX1/DCHS1/AP2M1/KCNB1/AP4M1/PTCH1/STX1B/FGF13/PREPL/LARGE1/ANK3/GNAI1/PRKCZ/MYO5A/ATP6AP1/SPTBN1/PACS2/GRIN2A/ACTB/HRAS/ARL13B/ARL3/AR/VPS4A/CCDC88A/SPTBN4/SNCA/BBIP1/BBS1/TTC8/BBS2/LZTFL1/NHLRC1/EPM2A/SQSTM1/OPTN/ERBB4/TREM2/SORL1/MRAP/CACNA2D2/PACS1/ACTN2/PRNP/TGFB1/FLNA/WDR19/VPS35/EIF4G1/ABCA12/VAMP2/CDH2/HYCC1/PIK3R2/PIGW	76
GO:0070525	tRNA threonylcarbamoyladenosine metabolic process	12/2160	19/18805	0.631578947368421	5.4985380116959055	7.067098314691203	1.1870990887197204e-7	3.2805587448268484e-6	2.29440056556613e-6	YRDC/HSD17B10/MTO1/TRMT10C/TRMT5/PUS1/OSGEP/TP53RK/TPRKB/GON7/LAGE3/TRIT1	12
GO:0006813	potassium ion transport	57/2160	245/18805	0.23265306122448978	2.0254818594104305	5.820122632371222	1.2707920485068993e-7	3.4995657951189997e-6	2.447572613116159e-6	ATP1A2/KCNJ11/GCK/ABCC8/KCNK4/KCNMA1/KCNJ13/SNAP25/KCNT2/LETM1/GNB2/KCNQ2/KCNH5/EDN3/ATP1A3/KCNB1/SLC12A5/KCNT1/NALCN/HCN1/GJA5/KCNC2/LARGE1/SLC12A6/ANK3/NEDD4L/KCNA2/KCNAB2/MCOLN1/KCNH1/KCNJ10/SLC1A3/KCNC3/SLC9A7/KCNQ5/ABCC9/YWHAE/CHP1/SLC9A6/FHL1/KCNE5/KCNK9/CACNA1D/KCNJ6/SLC12A2/TREM2/KCNQ3/KCNA1/KCNA4/ACTN2/KCNN3/PRNP/FLNA/BIN1/KCND3/KCNN2/VAMP2	57
GO:0021675	nerve development	31/2160	100/18805	0.31	2.698865740740741	6.136069913940444	1.3440742220172883e-7	3.675669643266723e-6	2.5707384516873063e-6	RET/PHOX2B/SCN8A/SLC25A46/DAG1/SCN1A/BDNF/NDP/SCN2A/EGR2/KCNC2/LARGE1/CHD7/KCNA2/CTNNB1/TBX1/NEUROG1/EXT1/SLC1A3/PHOX2A/SEMA3A/POU4F1/AFG3L2/KCNQ3/KCNA1/ADARB1/GABRB2/GABRA5/EDN1/PRKCG/B4GALNT1	31
GO:0043648	dicarboxylic acid metabolic process	31/2160	100/18805	0.31	2.698865740740741	6.136069913940444	1.3440742220172883e-7	3.675669643266723e-6	2.5707384516873063e-6	GLS/ALDH5A1/PRODH/PHYH/MDH2/ALDH18A1/ASPA/DHFR/DLD/SUCLA2/MTRR/ATCAY/OGDH/SLC46A1/IDH2/GLUL/FH/L2HGDH/GPT2/D2HGDH/ATIC/MTHFS/NAGS/GAD1/MDH1/KYNU/IDH1/COL6A1/SDHA/GOT2/ACSF3	31
GO:0000819	sister chromatid segregation	55/2160	234/18805	0.23504273504273504	2.046286403925293	5.801642484102954	1.4668699192346252e-7	3.99760120549893e-6	2.795895205738406e-6	STAG2/CHAMP1/SMARCD1/NIPBL/ANAPC7/SMARCC2/GOLGA2/BUB3/BUB1/TRIP13/BUB1B/DIS3L2/ARID1B/KIF22/SMARCA2/STAG1/ARID1A/SMARCB1/SMARCA4/MAP3K20/RB1/PIBF1/PPP2R1A/HECW2/RAD21/TPR/CHMP1A/HNRNPU/ACTB/SMC3/KIF11/ATM/CHEK2/NCAPG2/ACTL6B/DPF2/AAAS/VPS4A/BAZ1B/DRG1/CHMP2B/NUP62/TTN/FLNA/APC/KIF14/ARID2/KNSTRN/NCAPD3/TUBG1/KIF2A/SMC1A/KATNB1/KIF15/SMARCE1	55
GO:0045017	glycerolipid biosynthetic process	57/2160	246/18805	0.23170731707317074	2.0172481933152664	5.785318749485391	1.4719748492159646e-7	3.997680659456875e-6	2.795950775298419e-6	INPP5E/FAR1/VAC14/CRLS1/PCYT1A/PIGO/GPAA1/CHAT/INPP5K/INPPL1/PTEN/PIGG/MFSD2A/PNPLA2/FIG4/SYNJ1/PIGA/PIGL/TAMM41/PIK3CA/PGAP2/PIGV/PIGU/FBXW7/PGAP1/DPM1/PIK3CG/PLA2G6/ATM/PIGT/PIGN/PTDSS1/GNPAT/PGAP3/OCRL/PCYT2/CHKA/PI4KA/MBOAT7/PIGK/DPM2/PIGB/CHKB/PIGH/PIGS/MTM1/MTMR14/PIK3CD/PDGFB/SELENOI/PI4K2A/PIGY/PIGP/HYCC1/PIGW/PIGQ/SIK1	57
GO:0021575	hindbrain morphogenesis	20/2160	49/18805	0.40816326530612246	3.553476946334089	6.447182535411197	1.514086808572422e-7	4.097920173304603e-6	2.866057612320305e-6	MAP2K1/GBA1/HERC1/TUBA1A/SLC25A46/NRXN1/DLL1/OPHN1/AGTPBP1/PTPN11/COMT/ATP7A/GRID2/SPTBN2/GNPAT/GLI2/RORA/KIF14/DAB1/GSX2	20
GO:0098661	inorganic anion transmembrane transport	37/2160	132/18805	0.2803030303030303	2.440323372615039	5.982049773890069	1.5913520713430736e-7	4.292290723937687e-6	3.001999058881869e-6	CLCNKA/CLCNKB/GABRG2/SLC1A4/SLC34A1/OCA2/CLCN3/SLC37A4/SLC6A1/SLC25A3/SLC26A2/SLC12A5/ANO1/GABRD/SLC12A6/GABRA2/BSND/CLCN4/SLC1A3/CASR/GABRB1/SLC26A4/SLC5A5/VDR/SLC5A6/GLRB/SLC12A2/GLRA1/GABRB2/GABRA5/CLCN7/GABRB3/CLCN6/SLC25A10/SLC20A2/CLIC2/GABRA1	37
GO:0007040	lysosome organization	33/2160	111/18805	0.2972972972972973	2.588275775775776	6.045697029888456	1.6255157305891657e-7	4.354612889156554e-6	3.045586759102436e-6	GNPTAB/GBA1/TMEM165/VIPAS39/HEXB/OCA2/ATP6V1A/VPS33A/MTOR/HEXA/VMA12/GAA/PPT1/MCOLN1/ATP6AP1/WASHC5/CHMP1A/TFE3/VPS33B/TMEM106B/ATP6AP2/LRRK2/CHMP2B/ZFYVE26/SPG11/TREX1/FLCN/VMA22/VPS35/AP5Z1/ATP6V0A1/CLN8/FNIP1	33
GO:0080171	lytic vacuole organization	33/2160	111/18805	0.2972972972972973	2.588275775775776	6.045697029888456	1.6255157305891657e-7	4.354612889156554e-6	3.045586759102436e-6	GNPTAB/GBA1/TMEM165/VIPAS39/HEXB/OCA2/ATP6V1A/VPS33A/MTOR/HEXA/VMA12/GAA/PPT1/MCOLN1/ATP6AP1/WASHC5/CHMP1A/TFE3/VPS33B/TMEM106B/ATP6AP2/LRRK2/CHMP2B/ZFYVE26/SPG11/TREX1/FLCN/VMA22/VPS35/AP5Z1/ATP6V0A1/CLN8/FNIP1	33
GO:0030258	lipid modification	48/2160	194/18805	0.24742268041237114	2.154066437571592	5.820454768146613	1.7563701429274586e-7	4.689210591761581e-6	3.2796021259373384e-6	INPP5E/GBA1/IVD/HSD17B10/HADHB/HADHA/PEX2/PEX5/PEX13/PHYH/PEX7/SLC35C1/ACADM/CPT1A/HADH/ACOX1/INPP5K/INPPL1/PTEN/MLYCD/MFSD2A/FIG4/SYNJ1/AGK/CPT2/ACAT1/SOX9/ABCC9/ECHS1/ACADVL/ACADS/HSD17B4/ABCD4/OCRL/CRAT/GCDH/ETFDH/ETFA/ETFB/ABCD1/AUH/PPARGC1A/GBA2/AMACR/MBOAT7/MTM1/B4GALNT1/FA2H	48
GO:0050806	positive regulation of synaptic transmission	45/2160	177/18805	0.2542372881355932	2.213394538606403	5.842727767443715	1.8229941364907502e-7	4.850642506419307e-6	3.3925065136045862e-6	CHRNA7/GRIN2B/INS/RAB3GAP1/RAPSN/IQSEC2/NTRK2/GRIN1/FMR1/NRXN1/STXBP1/SLC18A3/SNAP25/LAMA2/GRIK2/NALCN/STX1B/LARGE1/PRKCZ/BRAF/GRIN2A/SLC1A3/NF1/STX1A/GFAP/SNCA/PINK1/SQSTM1/TYROBP/GRIA3/APP/APOE/GRIN2D/PRNP/PRKCG/MAPK1/SHANK3/SYT1/PRKAR1B/FXR1/MME/MECP2/RELN/VAMP2/TNR	45
GO:0051651	maintenance of location in cell	51/2160	212/18805	0.24056603773584906	2.0943723794549265	5.772559477851976	1.904358493222309e-7	5.050076596841383e-6	3.5319893655971448e-6	DIAPH1/ATP1A2/CACNA1C/SELENON/CACNA1S/ITPR1/GPAA1/HEXB/TOPORS/FKRP/LETM1/RYR1/DMD/KDELR2/PLCB1/HEXA/PLCB4/GAA/CHD7/ANK3/MCOLN1/GP1BB/GM2A/HNRNPU/PAFAH1B1/SYNE1/VPS13A/CCDC88A/VPS13C/PARK7/SNCA/PINK1/BBS4/CHCHD10/HTT/PSEN1/SORL1/APOE/PLCH1/TGFB1/PRKD1/FLNA/PDE4D/PLCB3/JPH3/ATP7B/ASPM/TAF8/CLIC2/HK1/VPS13D	51
GO:0034504	protein localization to nucleus	69/2160	322/18805	0.21428571428571427	1.8655753968253967	5.643606236327164	1.947925111341668e-7	5.148274556015764e-6	3.600668353108777e-6	LMNA/NUP133/POLR1A/STAT3/INS/COL1A1/BMP4/SIN3A/TOPORS/TNPO2/CREBBP/EP300/MTOR/HEATR3/TMEM147/TOR1A/PPP3CA/SUFU/TRIM8/NUP54/IPO8/NUP107/SOX9/TPR/HNRNPU/GLUL/NF1/YWHAE/NUP214/CHP1/ZBTB7A/SYNE1/ZIC1/PARK7/LRRK2/BBS4/EPM2A/SQSTM1/TARDBP/CHCHD10/XPA/CCT5/ATP13A2/TP53/SPG11/PSEN1/APP/ABCA7/TERT/DKC1/ADAR/LMNB1/KCNQ3/RANBP2/EIF2AK3/HIKESHI/NOTCH1/NUP62/UFM1/TGFB1/PRKD1/NPAP1/SHH/FLNA/EDN1/KPNA3/TAF8/RAP1GDS1/PIK3R2	69
GO:0016358	dendrite development	56/2160	242/18805	0.23140495867768596	2.0146158555249465	5.722625721441083	1.9762420953884762e-7	5.205646402434662e-6	3.6407938338911798e-06	CHRNA7/VLDLR/MEF2C/CUX1/RERE/SYNGAP1/TULP1/HPRT1/KIF1A/FMR1/SLC25A46/DCC/PTEN/CAMK2B/CAMK2A/CTNND2/MFSD2A/UBE3A/GPX4/NDP/PHACTR1/SLC12A5/TBC1D24/PPP3CA/NEDD4L/DPYSL5/HECW2/CTNNA2/PAK3/EZH2/BMPR1A/PAFAH1B1/SEMA3A/ACTL6B/SYNE1/TMEM106B/PQBP1/LRRK2/BBS1/BBS4/PSEN1/APP/TRAPPC4/APOE/TRAK1/IQSEC1/SHANK3/TANC2/CDC42/DAB1/CDKL5/MECP2/RELN/FLRT1/TIAM1/KIDINS220	56
GO:0001503	ossification	90/2160	458/18805	0.1965065502183406	1.7107896652110626	5.547552363012462	2.0041404492350778e-7	5.261536726058491e-6	3.679883147665671e-6	FGFR3/MEF2C/GPC3/NIPBL/DDR2/HNRNPC/COL1A1/PEX7/BMP4/SETD2/SCUBE3/CYP24A1/JAG1/SLC34A1/ERCC2/CLTC/COL13A1/BMP2/INPPL1/COL1A2/PTEN/RRAS2/AHSG/FKRP/COL5A2/DCHS1/IGF2/RYR1/SATB2/COL11A1/SOX2/CCDC47/SLC26A2/PTPN11/PTCH1/ADGRV1/WNT7B/SKI/EGR2/PPP3CA/ATP2B1/SNAI2/SUFU/EXT2/CYP27B1/CTNNB1/LRP5/IARS1/HIRA/EXT1/EBP/MINPP1/SOX9/HNRNPU/TMCO1/SOX11/ALPL/H3-3A/CSGALNACT1/BMPR1A/NF1/BCOR/CASR/COL2A1/HSD17B4/BMP1/XYLT1/VDR/GJA1/ROGDI/RBMX/SMAD4/ADAR/EIF2AK3/RBPJ/NOTCH1/MN1/WWOX/TGFB1/PRKD1/SHH/GLI2/COL6A1/TNFRSF11A/MAPK1/PBX1/DNAJC13/SLC20A2/DHX9/PAM16	90
GO:0062197	cellular response to chemical stress	69/2160	323/18805	0.21362229102167182	1.8597996216030273	5.614797850076498	2.2040485692669423e-7	5.7671383825735674e-6	4.03349752158556e-6	FBP1/DDR2/SELENON/PCGF2/PEX2/PEX5/PEX12/PEX13/PEX14/PEX10/SIN3A/WNK1/MPV17/LONP1/MICU1/WNK3/LETM1/FBLN5/SLC2A1/PYCR2/MTOR/DHFR/AIFM1/PNPLA8/SCN2A/TBC1D24/PIK3CA/DDX3X/SLC12A6/KDM6B/NUDT2/HTRA2/ATP7A/PYCR1/EZH2/TRPV4/ABCC9/ATM/GCH1/FOXP1/FUT8/VPS13A/OXR1/ARHGEF2/PRDX1/ABCD1/PARK7/LRRK2/SNCA/PINK1/PRKN/FXN/PPARGC1A/SETX/ATP13A2/TP53/TREX1/SOD1/EIF2AK3/PRKD1/PNPT1/EDN1/SLC25A24/NR4A2/ERCC6L2/PYROXD1/MAPT/CHCHD2/ATG7	69
GO:0032984	protein-containing complex disassembly	59/2160	261/18805	0.2260536398467433	1.9680271746842626	5.6730445040371835	2.221571383285537e-7	5.793740468462546e-6	4.052102840269507e-6	AFG2B/SMARCD1/GBA1/SMARCC2/PEX2/PEX5/PEX12/PEX14/PEX10/APC2/FLII/WNK1/EPG5/SPTAN1/CLTC/VPS33A/SNX14/SEMA5A/SCAF4/SYNJ1/TAOK1/NAPB/ARID1A/SMARCB1/SMARCA4/FGF13/PIK3CA/MCOLN1/SET/SPTBN1/CFL2/CHMP1A/KIF21A/TRPV4/SPTBN2/EIF5A/VPS4A/SNAP29/MTRFR/SPTBN4/ARHGEF2/DNAJC6/ADD3/VCP/CHMP2B/SPAST/SETX/ACTN2/LMOD3/SUPT16H/APC/ARID2/ATXN7/CCDC88C/KIF2A/KATNB1/GFM2/INSR/SMARCE1	59
GO:0170034	L-amino acid biosynthetic process	20/2160	50/18805	0.4	3.4824074074074076	6.3315439158909035	2.251845280537421e-7	5.833473200269369e-6	4.07989164376916e-6	GLS/ALDH18A1/OTC/PYCR2/ASNS/MTRR/MTR/PYCR1/GLUL/AASS/PARK7/PSPH/PHGDH/PCBD1/PSAT1/PAH/NAGS/GOT2/SHMT2/MTHFR	20
GO:0033555	multicellular organismal response to stress	30/2160	97/18805	0.30927835051546393	2.69258304696449	6.020495972986179	2.2554252156153814e-7	5.833473200269369e-6	4.07989164376916e-6	ATP1A2/MEF2C/SELENON/VWA1/RET/SCN9A/PTEN/DBH/GRIK2/MTOR/HCN1/PPP3CA/LARGE1/COMT/EXT1/EDNRB/GCH1/SCN3A/ALS2/APOE/GABRA5/COL6A1/PRKCG/NR4A2/PRKAR1B/PDE8B/EIF4G1/MECP2/RELN/NEUROD2	30
GO:0060348	bone development	52/2160	219/18805	0.2374429223744292	2.067182479282936	5.722395553840347	2.259026569428844e-7	5.833473200269369e-6	4.07989164376916e-6	FGFR3/MEF2C/DDR2/FBN1/NSD2/COL1A1/PEX7/BMP4/ASXL1/COL13A1/AMER1/BMP2/INPPL1/ITGB6/DCHS1/RYR1/LRRK1/RARB/SKI/LARGE1/TGFB3/TGFBR2/EXT2/LRP5/ATP6AP1/NEUROG1/EXT1/EBP/FBXW7/SOX9/MEGF8/TRPV4/ALPL/CSGALNACT1/TMEM107/PAFAH1B1/FOXP1/FGF8/COL2A1/SH3PXD2B/MBTPS2/XYLT1/ACP5/GJA1/IFT172/TYROBP/CTC1/TP53/DYM/TGFB1/SERPINH1/COL6A1	52
GO:0090596	sensory organ morphogenesis	63/2160	286/18805	0.2202797202797203	1.9177593240093243	5.633952138326398	2.3483855708399897e-7	6.044406782985543e-6	4.227417162781447e-6	RPGRIP1L/AHI1/NIPBL/FBN1/STAT3/BMP4/PAX6/NTRK2/RPGRIP1/CEP290/CRB1/TULP1/JAG1/FOXG1/SPARC/DLL1/SIX3/YY1/COL5A1/COL5A2/MFSD2A/COL11A1/AGTPBP1/NDP/HCN1/STRA6/RARB/SKI/LARGE1/CHD7/CTNNB1/LRP5/TBX1/NEUROG1/SOX9/HESX1/SOX11/C12orf57/TBC1D20/ATP8A2/PAX8/NF1/FGFR1/FGF8/TH/EFEMP1/COL2A1/ZIC1/WDPCP/BBS10/TTC8/IFT172/BBS4/PITX3/SOD1/EYA1/MFN2/NOTCH1/SOX4/CDON/EDN1/MAPK1/WDR19	63
GO:0072523	purine-containing compound catabolic process	41/2160	156/18805	0.26282051282051283	2.2881202516619186	5.8197057921071265	2.4154831020669335e-7	6.19214236447965e-6	4.330742427804924e-6	FBP1/PPP2CA/STAT3/GCK/INS/PNP/HPRT1/HDAC4/DPYD/MLYCD/FKRP/ZBTB20/EP300/MTOR/DHTKD1/MLXIPL/TPI1/SUCLA2/ACAT1/OGDH/ZBTB7A/ALDOA/PGM1/SUCLG1/ABCD1/UCHL1/PSEN1/APP/SAMHD1/TREX1/FLCN/COL6A1/PDE4D/LDHA/PDE8B/ITPA/PDE2A/HK1/PDE10A/INSR/NT5C2	41
GO:0000301	retrograde transport, vesicle recycling within Golgi	8/2160	9/18805	0.8888888888888888	7.738683127572016	7.2840625863402995	2.4215081872266785e-7	6.19214236447965e-6	4.330742427804924e-6	COG1/COG2/COG8/COG5/COG7/COG6/COG4/COG3	8
GO:0021587	cerebellum morphogenesis	19/2160	46/18805	0.41304347826086957	3.5959641706924317	6.350133641214206	2.4714030259161123e-7	6.299278392270323e-6	4.4056726399655985e-6	MAP2K1/GBA1/HERC1/TUBA1A/SLC25A46/NRXN1/DLL1/OPHN1/AGTPBP1/PTPN11/COMT/ATP7A/GRID2/SPTBN2/GNPAT/GLI2/RORA/KIF14/DAB1	19
GO:0008361	regulation of cell size	45/2160	179/18805	0.25139664804469275	2.1886638733705777	5.756200022118016	2.58296246172018e-7	6.512868408129785e-6	4.555056050325194e-6	MACF1/RET/KCNMA1/SIN3A/WNK1/DCC/PTEN/WNK3/SEMA5A/CLCN3/BDNF/MTOR/SLC12A5/FGF13/RAC1/SLC12A6/NRCAM/ATP7A/MAP3K7/MEGF8/ADNP/KDM1A/TRPV4/LARS1/MAG/DNM2/PAFAH1B1/SEMA3A/LIMK1/L1CAM/GPRC5B/AQP4/SLC12A2/APOE/PRKD1/SPART/COL6A1/CLCN6/EDN1/SHANK3/MAPT/CLN8/CDKL5/TNR/GDI1	45
GO:0043473	pigmentation	33/2160	113/18805	0.2920353982300885	2.5424655850540807	5.924298268156734	2.583202504318843e-7	6.512868408129785e-6	4.555056050325194e-6	MEF2C/EN1/RAB11B/OCA2/SOX10/VPS33A/MITF/FIG4/AP1G1/AP1S2/EDN3/AP1S1/SNAI2/KIT/SZT2/MYO5A/ATP7A/ZEB2/EDNRB/NF1/TH/VPS33B/ATP6AP2/BBS2/MKKS/BBS7/ARL6/BBS5/DCTN1/RAB27A/LYST/APOE/AP3D1	33
GO:0015800	acidic amino acid transport	25/2160	73/18805	0.3424657534246575	2.981513191273465	6.110495385201142	2.5882780748408106e-7	6.512868408129785e-6	4.555056050325194e-6	ATP1A2/ABCC8/RAB3GAP1/NTRK2/SLC1A4/STXBP1/SLC6A1/SLC25A12/SLC25A22/SLC3A1/KCNJ10/SLC1A3/NF1/SLC32A1/ABAT/GJA1/SNCA/EPM2A/ARL6IP1/SLC12A2/PSEN1/SLC1A2/CLN8/GRM1/GRM7	25
GO:0071806	protein transmembrane transport	25/2160	73/18805	0.3424657534246575	2.981513191273465	6.110495385201142	2.5882780748408106e-7	6.512868408129785e-6	4.555056050325194e-6	TOMM7/PEX26/PEX2/PEX16/PEX6/PEX5/PEX1/PEX12/PEX13/PEX14/PEX10/PEX7/PRF1/AP4M1/AIFM1/TRIM37/USP9X/TIMM50/EDNRB/HSPD1/TOMM40/DNAJC19/TIMM22/RTN2/PAM16	25
GO:0016562	protein import into peroxisome matrix, receptor recycling	7/2160	7/18805	1	8.706018518518519	7.345702623612972	2.6152992404760556e-7	6.542370779130044e-6	4.5756898087711536e-06	PEX2/PEX6/PEX5/PEX1/PEX12/PEX10/USP9X	7
GO:0017004	cytochrome complex assembly	18/2160	42/18805	0.42857142857142855	3.7311507936507935	6.383065225286348	2.6166160429481513e-7	6.542370779130044e-6	4.5756898087711536e-06	UQCRFS1/SCO2/UQCC3/COA6/SLC25A46/COX15/COX20/UQCC2/BCS1L/SURF1/FXN/COA8/SCO1/COX10/PET100/LYRM7/TACO1/TTC19	18
GO:0021696	cerebellar cortex morphogenesis	17/2160	38/18805	0.4473684210526316	3.8947977582846005	6.434616911346916	2.643980102696921e-7	6.5898693952028325e-6	4.608910019124913e-6	MAP2K1/GBA1/HERC1/TUBA1A/SLC25A46/NRXN1/DLL1/OPHN1/AGTPBP1/PTPN11/COMT/ATP7A/GRID2/SPTBN2/GLI2/RORA/KIF14	17
GO:0033013	tetrapyrrole metabolic process	23/2160	64/18805	0.359375	3.1287254050925926	6.145020654795215	2.8706580685984964e-7	7.129633061649553e-6	4.986417071397732e-6	CUBN/AMN/MMAB/COX15/MMAA/ABCB7/SUCLA2/MTRR/MTR/SLC46A1/EIF2AK1/ALAD/ABCD4/MMADHC/IBA57/MMACHC/FXN/SLC6A9/IREB2/FLVCR1/COX10/HMBS/UGT1A1	23
GO:0060425	lung morphogenesis	21/2160	55/18805	0.38181818181818183	3.3241161616161614	6.217970202863229	2.878648188934177e-7	7.129633061649553e-6	4.986417071397732e-6	MAP2K1/MAP2K2/FOXF1/BMP4/DAG1/NFIB/KRAS/LAMA1/WNT7B/TGFBR2/CTNNB1/EXT1/SOX9/SOX11/NKX2-1/FGF8/NODAL/SHH/COL6A1/MAPK1/CDC42	21
GO:1990542	mitochondrial transmembrane transport	30/2160	98/18805	0.30612244897959184	2.665107709750567	5.9533771123316575	2.8964108440700426e-7	7.151138497772933e-6	5.001457827757312e-6	TOMM7/SELENON/ITPR1/MPC1/CPT1A/MICU1/SLC25A1/LETM1/ABCB7/SLC25A15/SLC25A3/AIFM1/CPT2/SFXN4/TIMM50/SLC39A8/SLC25A20/HSPD1/PMPCB/AFG3L2/SPG7/PSEN2/TOMM40/SLC25A4/COL6A1/PNPT1/SLC25A24/SLC25A26/DNAJC19/PAM16	30
GO:0019362	pyridine nucleotide metabolic process	45/2160	180/18805	0.25	2.1765046296296298	5.713363414058815	3.0659949714928446e-7	7.5226717742921005e-6	5.26130568480802e-6	FBP1/FDXR/PPP2CA/STAT3/GCK/INS/TKT/NMNAT1/HDAC4/FKRP/MDH2/ZBTB20/NADK2/EP300/SLC25A12/MTOR/DHTKD1/SLC25A22/PC/MLXIPL/TPI1/KCNAB2/OGDH/IDH2/ZBTB7A/NAXE/ALDOA/PGM1/UCHL1/VCP/RPIA/TP53/PSEN1/APP/TREX1/MDH1/KYNU/IDH1/FLCN/COL6A1/GOT2/LDHA/HK1/NAXD/INSR	45
