gene	degree	betweenness	clustering	module
TANC2	4	9.487335819274458e-6	0.16666666666666666	5
UNC13A	46	8.398821167975885e-4	0.26859903381642514	5
CAPN1	25	3.997784281042484e-4	0.23666666666666666	1
REEP1	62	0.0013468786204221758	0.3178212585933369	8
KIF1A	84	0.0029299727116500703	0.17728055077452667	8
KCNC3	47	9.316829032798942e-4	0.26456984273820533	5
WDR81	14	2.848428333472226e-4	0.13186813186813187	1
HERC1	12	1.0519894155883134e-4	0.16666666666666666	1
IFT56	25	4.1412437962072367e-4	0.51	9
TMEM218	15	3.460696851093527e-5	0.7714285714285715	9
BBS12	33	2.0833161401046516e-4	0.6875	9
INTS8	14	3.7615277614848396e-4	0.13186813186813187	3
CLP1	27	4.460809592992509e-4	0.28205128205128205	1
ARF1	73	0.0027999329708843904	0.1598173515981735	1
AP3B2	25	2.629813473318517e-4	0.32	1
LAMA2	56	0.001283119419642413	0.2798701298701299	11
RNASET2	8	5.1381743814481804e-5	0.07142857142857142	3
FOCAD	2	0	1	3
OXR1	9	5.1521275520253656e-5	0.05555555555555555	3
ELP2	19	1.608606634843309e-4	0.30994152046783624	7
CHKB	16	2.460410911220626e-4	0.11666666666666667	1
PTDSS1	7	1.844829243356029e-5	0.14285714285714285	1
CASR	29	8.057480006283389e-4	0.1625615763546798	3
VARS2	53	3.0825149953617295e-4	0.5420899854862119	7
SNF8	13	2.0380291863257346e-4	0.28205128205128205	1
AGR2	9	1.6358217231380538e-4	0.2222222222222222	1
CRYAB	27	2.241486218686449e-4	0.26495726495726496	2
EBP	12	9.488733208831202e-5	0.4848484848484848	3
INPP5K	14	1.1128547978179367e-4	0.27472527472527475	2
MPDZ	32	5.76964606176633e-4	0.1431451612903226	2
ZFP57	13	1.4703757568288603e-4	0.20512820512820515	1
CLTCL1	59	0.0015911314914995001	0.16481589713617767	1
PIEZO2	6	1.9147677347433687e-5	0.26666666666666666	5
MDH1	83	0.0010171205169655637	0.3367616808698207	3
SCO2	48	6.750164380807248e-4	0.3572695035460993	6
NDUFA13	74	5.049190497316115e-4	0.5957052943354313	6
MVK	22	3.34178286045941e-4	0.23809523809523808	3
TIMM50	48	6.103225678585771e-4	0.2845744680851064	6
DAG1	56	0.002083696688916737	0.22207792207792207	10
SLC34A3	11	6.622450456972531e-5	0.36363636363636365	3
NEK1	35	7.831295036742243e-4	0.36302521008403366	9
TMEM216	48	2.2652916943036107e-4	0.6117021276595744	9
BTD	35	9.835587786886303e-4	0.14453781512605043	3
CEP290	87	0.0034555943989575174	0.2889601710772521	9
CNTN1	33	2.806094868435941e-4	0.26136363636363635	5
ACADVL	60	3.805075810066857e-4	0.3531073446327683	3
ACER3	13	1.0812345333231241e-4	0.3846153846153846	3
PUF60	30	8.220834870327897e-4	0.1839080459770115	1
CELF2	14	5.533278308484151e-4	0.16483516483516483	1
VDR	49	0.0015020639949146054	0.24404761904761904	2
DOHH	23	2.0907881692532824e-4	0.1383399209486166	3
LYRM4	42	3.0532652889921774e-4	0.34494773519163763	6
TNXB	19	1.3568387965827634e-4	0.52046783625731	11
ACTN2	60	9.95497607548538e-4	0.23954802259887004	2
LDHA	93	0.002261438753103721	0.27279102384291726	3
ATXN7	35	5.347211908748418e-4	0.30420168067226894	1
BEAN1	7	3.526916608989577e-6	0.8095238095238094	1
EHMT1	52	3.933992188360527e-4	0.3491704374057315	4
HMGA2	30	1.9851537664120278e-4	0.47126436781609193	4
GTF2IRD1	24	5.762201940151244e-4	0.26811594202898553	1
EBF3	2	1.0451384986250982e-5	0	6
ATP1A3	62	0.0012025444575684697	0.24325753569539924	5
RDH12	24	9.415356590304256e-5	0.6304347826086957	9
FNIP1	11	5.3470641314064185e-5	0.38181818181818183	3
DNM1L	62	0.0013295395957847692	0.2464304600740349	3
ETFA	94	0.002827538813070559	0.2576069549302219	3
EOGT	7	3.642207287619965e-5	0.3333333333333333	1
MAN2B1	17	8.122871793318071e-5	0.3897058823529412	3
SLC13A5	7	1.3176034422303227e-4	0	1
PRORP	27	3.2119704585364646e-4	0.3247863247863248	7
PDE10A	24	2.2832234588236768e-4	0.34057971014492755	3
EIF3F	44	9.19665101226433e-4	0.18498942917547567	1
PPCS	4	1.1874772197296222e-5	0.16666666666666666	2
TSHR	25	4.657297654463779e-4	0.27	2
POLG2	60	6.916289167045186e-4	0.30056497175141245	7
TEFM	22	3.1892668908050666e-5	0.5194805194805194	7
TTN	65	0.0025040352682775043	0.17740384615384616	2
DCC	22	2.96908639085332e-4	0.15584415584415584	2
MPZ	33	5.24164146213954e-4	0.26515151515151514	2
NPC2	18	2.483640550181936e-4	0.20261437908496732	3
TNFRSF11A	9	4.141216309002515e-5	0.2777777777777778	2
MCM3AP	9	6.72771402253322e-6	0.5833333333333334	1
TNPO2	14	4.4619796980780493e-4	0.25274725274725274	1
HNRNPC	84	0.0028762826490446843	0.19621342512908777	1
MMAB	25	2.9064544102250657e-4	0.26666666666666666	3
ALDH6A1	56	7.185226950363044e-4	0.3188311688311688	3
MAMLD1	19	1.970477974671859e-4	0.2923976608187135	4
DDX11	20	9.826399530838296e-5	0.33157894736842103	4
TAF15	37	2.0399290253927455e-4	0.3993993993993994	1
UQCC3	12	2.6159997148341167e-5	0.37878787878787884	6
TRAPPC4	26	3.8285112593284057e-4	0.3476923076923077	8
KMT2A	85	0.0019128211063253841	0.30644257703081235	4
GFAP	120	0.003863749634684052	0.2149859943977591	2
FAM149B1	2	0	1	23
RTL1	9	6.814616591183773e-5	0.6666666666666666	1
PCYT2	21	5.57372722282063e-4	0.06666666666666667	1
COASY	38	0.0015510416580628505	0.10241820768136557	3
PRR12	6	3.0903603192518224e-5	0	2
EMC1	26	7.474930386918529e-4	0.0923076923076923	1
HADH	63	0.0012101478297319316	0.33282130056323606	3
AP1S2	43	8.737733213002531e-4	0.23588039867109634	1
DDX6	40	5.79313322377665e-4	0.2794871794871795	1
GTF2I	29	5.549204735761597e-4	0.2118226600985222	1
INTS11	12	1.0544939859422357e-4	0.22727272727272727	1
BRF1	11	1.212556725438443e-5	0.6545454545454545	1
WWOX	24	4.831029482463055e-4	0.11594202898550723	1
C18ORF32	32	8.263685331794754e-4	0.5362903225806451	7
GTF2H5	42	5.400732245996852e-4	0.30662020905923343	4
GRIN2B	114	0.002028984589095425	0.25384257102934327	5
POLR2A	151	0.008164654546209833	0.1416335540838852	4
CLTC	113	0.007295008399088395	0.11330594184576485	1
STIM1	28	6.429755991538483e-4	0.16137566137566137	5
TBCE	17	8.191473870551405e-5	0.4264705882352941	1
SLC16A2	30	7.006960626418275e-4	0.18620689655172415	8
SPAST	78	0.0035647732287150302	0.20712620712620713	8
VIPAS39	12	7.350811948078478e-5	0.28787878787878785	8
VPS13D	20	4.685435733798021e-4	0.08421052631578947	1
GP1BB	11	5.3198308735627614e-5	0.21818181818181817	1
SLC7A7	12	6.760840529854186e-5	0.30303030303030304	3
KCNC2	37	1.0284341530469769e-4	0.4834834834834835	5
KCNJ6	43	7.522362999263013e-4	0.22037652270210412	5
ORAI1	10	2.2825293898975417e-5	0.4666666666666667	5
PLEKHG2	6	1.2152939406774497e-5	0.4	2
WDR26	15	1.9084161235424264e-4	0.06666666666666667	1
PLCB3	41	3.049369029073529e-4	0.29634146341463413	2
BAP1	29	2.2241439991208057e-4	0.3275862068965517	4
BCORL1	22	1.2974808224749802e-4	0.5281385281385281	4
PAH	30	7.856057117002056e-4	0.13793103448275862	3
GAN	17	2.512795749112775e-4	0.1323529411764706	1
PLP1	62	0.0014312727167896222	0.24537281861448967	2
GRIA3	55	3.9213152027289913e-4	0.4067340067340068	5
PIGY	18	1.0911120900274174e-6	0.9803921568627452	12
GAMT	9	6.934990126656609e-5	0.1111111111111111	3
ALG11	29	2.1062211470428214e-4	0.49507389162561577	10
MAN2C1	22	4.236809248934277e-4	0.1341991341991342	3
VPS11	33	5.314799010759641e-4	0.22727272727272727	8
ELOVL1	14	1.2001826095825106e-4	0.2087912087912088	3
ACSF3	38	3.0290437834304206e-4	0.30298719772403987	3
CYFIP2	25	1.9116508977257103e-4	0.2333333333333333	2
ITCH	38	6.656952083728228e-4	0.16358463726884778	1
TNNT1	27	2.1290036715045497e-4	0.47293447293447294	2
KCNN3	28	2.0266137219171368e-4	0.380952380952381	5
NEFL	80	0.0019531264327695727	0.2468354430379747	2
TTI1	6	2.518833700167049e-5	0.4666666666666667	4
PIGW	24	2.3831253925864118e-4	0.644927536231884	12
MME	28	2.1655088586093545e-4	0.2804232804232804	2
CHD1	72	5.188557131513048e-4	0.35876369327073554	4
MYMK	5	1.0896733732885283e-5	0.4	2
LIG4	39	1.5894369335785354e-4	0.5748987854251012	4
PON3	3	0	1	2
H1-4	9	2.27104426571975e-6	0.6944444444444444	4
C2ORF69	1	0	0	24
SLC25A42	2	7.50338239426429e-6	0	14
ZNF292	3	5.873423815053077e-6	0	4
SRPK3	3	2.4838144726509006e-6	0.3333333333333333	1
SLF2	4	2.8065377704628858e-5	0.16666666666666666	3
AHDC1	1	0	0	25
MAP3K20	2	2.9134999797278937e-6	0	8
NDNF	4	1.98017717856655e-5	0	3
CRLF1	3	7.786425575588458e-7	0.6666666666666666	15
MRAP	1	0	0	26
LRRC32	3	2.4413664630445872e-5	0	18
KY	3	1.9836383752516965e-7	0.3333333333333333	2
PRF1	13	7.069529627910182e-4	0.14102564102564102	8
NDUFAF8	7	3.523928780170383e-5	0.2857142857142857	6
CPS1	34	4.4550863314128165e-4	0.18003565062388593	3
FRMD5	4	1.0716327140617183e-5	0	2
GTF2IRD2	4	5.662515903199008e-6	0.16666666666666666	1
PNPLA8	7	3.751381945376192e-5	0.2857142857142857	8
FEZF1	23	7.279223499007065e-5	0.43083003952569165	2
CSGALNACT1	15	1.2868926869897865e-4	0.4857142857142857	13
NAT8L	8	1.0208722265764173e-4	0.39285714285714285	1
HID1	3	7.340252214177139e-5	0	17
HYLS1	6	1.7680649932084924e-5	0.4	9
VWA1	7	7.146776190111242e-5	0.047619047619047616	2
MED12L	16	7.889190037097408e-5	0.5083333333333333	4
VWA3B	1	0	0	27
ZBTB20	8	4.1707770239400024e-5	0.14285714285714285	2
RHOBTB2	7	1.5135242023086405e-5	0.4761904761904762	2
NCAPD3	30	1.995693387026485e-4	0.29885057471264365	1
RNH1	5	1.725118738732906e-6	0.6	1
SLC6A5	18	1.6985262449689575e-4	0.32026143790849676	5
SERPINH1	35	7.484044616840094e-4	0.3764705882352941	11
SLC52A2	7	9.813029544430847e-5	0.09523809523809523	3
DPF2	14	4.1805598287655275e-5	0.7142857142857143	4
HHAT	12	1.6490522333376367e-4	0.15151515151515152	2
COA8	18	1.3021518979175088e-4	0.2091503267973856	1
MYO1H	9	3.0724550807981123e-4	0.16666666666666666	1
DMXL2	22	8.594269743681422e-4	0.12554112554112554	3
ZNF668	4	8.962856202565722e-6	0.16666666666666666	1
APC2	9	1.8102759090278506e-5	0.4166666666666667	1
RSPRY1	5	2.537533455430958e-5	0.2	1
KCNK4	17	1.5807560519318466e-4	0.4117647058823529	5
RNF170	6	3.5833221231583685e-5	0.4	1
TUBGCP2	33	3.4002294263298934e-4	0.3068181818181818	1
SLC25A10	16	1.0649670092034469e-4	0.19166666666666668	6
HECTD4	4	1.3739071039703056e-5	0	5
ISCA2	44	9.91348960852163e-4	0.2938689217758985	6
ITGA7	34	3.1734981084614487e-4	0.3351158645276292	11
ZNF592	17	1.424734404886302e-4	0.20588235294117646	1
RFX7	6	4.521082582225413e-5	0.06666666666666667	4
ZEB2	37	3.207728292498332e-4	0.3918918918918919	2
ADGRG1	19	1.9759681178680596e-4	0.36257309941520466	1
ZNF423	22	6.432867124735682e-4	0.3246753246753247	9
PHKG2	7	1.4065260521672098e-5	0.4761904761904762	3
PRRT2	42	5.861374217733019e-4	0.2740998838559814	5
STRA6	9	5.179126700207305e-5	0.2777777777777778	9
SZT2	11	1.4861160797100507e-4	0.36363636363636365	3
COX4I1	117	0.0023797700665362537	0.34173297966401417	6
SLC25A24	3	1.1231917682526745e-6	0	6
CIC	10	5.134072384259608e-4	0.1111111111111111	1
PTRH2	19	1.9826210759706518e-4	0.12280701754385966	1
POLRMT	37	2.5535132385278e-4	0.36936936936936937	7
TRMT1	31	2.1625984132500563e-4	0.35698924731182796	7
SEMA6B	11	1.362458667079001e-4	0.12727272727272726	2
ZNF699	5	3.860694796725051e-5	0.1	1
ACP5	22	6.587016870088484e-4	0.24242424242424243	2
PET100	18	5.3913061357643904e-5	0.6339869281045752	6
NUP62	34	4.560511924677801e-4	0.3137254901960784	1
SARS2	60	5.795681027634961e-4	0.4853107344632768	7
DUOX2	17	3.782630182784807e-4	0.40441176470588236	2
UQCC2	21	8.365864933767546e-5	0.4238095238095238	6
SLC37A4	9	1.446778166967708e-4	0.08333333333333333	1
FRRS1L	8	2.7182314828973393e-4	0.14285714285714285	1
KANK1	15	1.6712642661487233e-4	0.12380952380952381	1
ATXN3	59	0.0010358643428471346	0.23085914669783753	1
RAB18	18	2.709096917848737e-4	0.27450980392156865	1
CBY1	18	2.901391142309656e-4	0.32026143790849676	9
ZMYM2	28	3.9476124969506994e-4	0.2671957671957672	2
IQSEC1	10	1.0970319098502546e-4	0.2222222222222222	5
TMCO1	18	5.362205622497482e-4	0.09150326797385622	3
SLC46A1	13	8.580153319818737e-5	0.2692307692307692	3
SLC9A7	19	1.279871845803402e-4	0.25146198830409355	5
PRODH	28	6.237699923204303e-4	0.18518518518518517	1
SLC38A3	10	6.368842942195176e-5	0.4	3
RSRC1	19	1.109548114531785e-4	0.33918128654970764	7
GNB1	63	0.0014601669184168753	0.2309267793138761	2
PCGF2	23	9.300408223571535e-5	0.383399209486166	4
TTC8	42	4.959939637285478e-4	0.46689895470383275	9
ALG9	34	5.276743837684119e-4	0.38146167557932265	10
METTL23	3	1.9379025378700327e-5	0	7
PEX12	40	5.334150524005378e-4	0.40384615384615385	3
NAPB	29	1.738850591558641e-4	0.4926108374384236	8
ACD	27	1.3754554757529434e-4	0.4045584045584046	4
TMEM222	4	2.4515210640129506e-5	0	11
ACACA	42	5.827552268393061e-4	0.305458768873403	3
TCTN3	34	1.4125548033259639e-4	0.7896613190730838	9
GALE	27	4.184978043413507e-4	0.20797720797720798	10
IKBKG	37	6.045675418473189e-4	0.21021021021021022	1
NEB	28	2.746013229273347e-4	0.4391534391534392	2
GJA5	20	1.7660218855837262e-4	0.21052631578947367	5
PMP22	19	1.252292694882389e-4	0.30409356725146197	2
ZNHIT3	15	9.083897114954399e-4	0.03809523809523809	4
WASHC4	12	1.1770324770986497e-4	0.18181818181818182	1
FOXP1	36	6.358563973682393e-4	0.20317460317460317	2
ARMC9	10	2.2058215392231625e-4	0.06666666666666667	1
ADSL	61	0.002137937833053374	0.16939890710382513	3
